,content,replyCount,retweetCount,likeCount,quoteCount,year,month,day
961,".@akk zur gestrigen Demo in Berlin: Die Coronaregeln sind zumutbar. Jeder muss sich fragen, ob das eigene Unbehagen mit den Regeln es wert ist, gemeinsam mit Nazis zu demonstrieren. Mehr dazu heute 19:10 Uhr im @ZDF bei @berlindirekt #b2908.
👇
https://t.co/x17HuGreRj https://t.co/fyrvtpF4rF",411,27,174,54,2020,8,30
962,"#Berlin2908 
https://t.co/7MTIrlG1UA",2,4,10,1,2020,8,30
963,"#Berlin2908 
https://t.co/kWBKFLUUbg",8,4,10,1,2020,8,30
964,".@akk vor der Aufzeichnung des Sommerinterviews mit @ShakuntalaBaner für @berlindirekt zu den gestrigen Vorfällen in Berlin: ""Ich bin richtig wütend."" - Das Interview wird heute um 19:10 Uhr im @ZDF ausgestrahlt. https://t.co/Bv6dCrtZ0A",87,20,87,12,2020,8,30
965,#Corona führt in 🇩🇪 Deutschland zu einem Nachlassen von #Blutspenden und dadurch zu einer größer werdenden Knappheit von Blutkonserven. Wenn Sie sich gesund &amp; fit fühlen: Gehen Sie bitte Blut spenden. Mehr Infos zum Blutspenden in Ihrer Nähe: https://t.co/vZscwR612Q. https://t.co/Ooh4smYN8f,24,19,50,0,2020,8,29
966,"Wir gestalten den #Strukturwandel in #Kohlegebieten: In Sachsen, Sachsen-Anhalt, Brandenburg &amp; Nordrhein-Westfalen können nun Projekte auf den Weg gebracht werden, wie z. B. neue DLR-Forschungsinstitute in Jülich &amp; Cottbus oder die ICE-Verbindung Berlin-Cottbus-Görlitz. https://t.co/2yRhMABw92",21,9,37,4,2020,8,28
967,https://t.co/SRNMFYyZSn,2,3,19,0,2020,8,28
968,"Ziel ist: Alles dafür zu tun, dass die Kinder nicht Verlierer der Pandemie sind. Ihre Bildung muss das allerwichtigste sein. Schule darf niemanden zurücklassen.
#Merkel #BPK 2/2",7,1,26,0,2020,8,28
969,"Bundeskanzlerin Merkel auf der #BPK Sommer-Pressekonferenz: Das Virus ist eine demokratische Zumutung. #Corona ist unverändert ernst. Bitte nehmen Sie es auch weiterhin ernst. Wir tun alles dafür, um den gesellschaftlichen Zusammenhalt zu bewahren. 1/2 https://t.co/W1hcLNqjKL",43,16,76,6,2020,8,28
970,"Die digitale #gamescom2020 hat begonnen. Heute ist @PaulZiemiak um 18 Uhr in der Politik Arena im Gespräch mit @larsklingbeil, @LindaTeuteberg, @JoergSchindler, @MiKellner &amp; @PietSmiet. #gcc20 #DebattleRoyale 
Live dabei sein: 👉🏼🎥https://t.co/QK5DNmsLOu",2,3,17,0,2020,8,28
971,"#Corona können #Bund &amp; #Länder nur gemeinsam bekämpfen. So entlasten wir das Gesundheitssystem und ermöglichen der Wirtschaft das Arbeiten.  

Weiterhin gilt:
👉 Abstand 
👉 Hygienemaßnahmen
👉 Alltagsmaske

📲 Mehr Informationen zu den Beschlüssen auf:
https://t.co/8tJq6vKvhV https://t.co/ftkgfClSvs",21,8,28,2,2020,8,27
972,"🔴 #Corona-Update +++ Bund und Länder rufen Bürger auf, auf Reisen in Risikogebiete zu verzichten +++  

Kanzlerin Merkel betont: Corona ist noch da &amp; wir nehmen den Anstieg sehr ernst. Die Kontrolle des Infektionsgeschehen bleibt oberstes Gebot: Rücksicht, Umsicht und Vorsicht! https://t.co/1iw21JB863",40,15,58,1,2020,8,27
973,"🎙️👇
https://t.co/D0R9FNwapm",2,1,8,1,2020,8,27
974,"“Es ist ein großes Glück, dass ich mein Hobby und meine Leidenschaft zum Beruf machen konnte.” Diese und noch mehr persönliche Einblicke gibt unsere Vorsitzende @akk im 🎙️ Podcast “Wickert trifft”. @audionow 

Viel Spaß beim hören!
https://t.co/6nEz2vicj1 https://t.co/dNFxBMjraq",46,11,50,3,2020,8,27
975,"Tipp‼ Heute Abend live ab 18 Uhr auf #Facebook und unter https://t.co/2BqRi1IYYC: Vorstellung des Sammelbands „Christlich Demokratische Union. Beiträge und Positionen zur Geschichte der #CDU“ mit Namensbeitrag von @akk.

🔴 Einschalten 📲 https://t.co/dvg6L3xteG
#75JahreCDU https://t.co/7i74rs1IMO",7,1,10,0,2020,8,27
976,Impfungen schützen und rotten gefährliche Krankheiten wie die Kinderlähmung aus – zum Beispiel ist laut @WHO Afrika nun polio-frei. Auf einen Impfstoff gegen #Corona müssen wir hingegen noch warten. Bis dahin gilt weiter: ‼️👉🏼 Abstand – Hygiene – Alltagsmaske tragen. https://t.co/KyQYNih6BR,51,12,59,5,2020,8,26
977,"Heute empfängt Verteidigungsministerin @akk in #Berlin die #Verteidigungsminister|innen der #EU. Hier ein Ausblick, was beim Treffen auf der Agenda steht. 👇🏼#EU2020DE https://t.co/hKblvPfw5E",8,4,19,0,2020,8,26
978,".@akk im @morgenmagazin: Wir haben die Punkte durchgesetzt, die für uns als #CDU wichtig sind. Kurzarbeit ist wichtiges Mittel zur Bewältigung der Krise. Deshalb ist es im Interesse der Menschen in 🇩🇪, dass dieses Mittel auch weiter zur Verfügung steht. 👇
https://t.co/zSMb0B3Cji",12,9,23,0,2020,8,26
979,"Wir liefern: Unterstützung für Familien, Arbeitnehmer, Unternehmen, Selbständige und Künstler, die besonders von #Corona betroffen sind. So verhindern wir Massenarbeitslosigkeit und Pleitewellen. Mehr dazu: https://t.co/lKD9VUOTS6
#CDU #Koalitionsausschuss https://t.co/drto5bThoo",44,13,46,5,2020,8,26
980,"@PaulZiemiak @CSU @cducsubt Zu den Ergebnissen des #Koalitionsausschuss|es hier entlang 👇
https://t.co/lKD9VUOTS6",3,1,12,0,2020,8,26
981,"Die CDU führt Deutschland weiter gut durch die Krise: 
👉 Verlängerung des #Kurzarbeitergeld|es &amp; 
👉 weitere Unterstützung für #Familien, Unternehmer und Selbständige.

Mehr zum #Koalitionsausschuss sowie zum Durchbruch bei der #Wahlrechtsreform unter: 👇https://t.co/lKD9VUOTS6",101,24,109,14,2020,8,25
982,"Das #Kurzarbeitergeld ist ein bewährtes Instrument &amp; die #CDU ist dafür, das Kurzarbeitergeld zu verlängern. Aber so, dass dadurch die richtigen Signale gesendet werden. Die Sozialkassen dürfen dabei nicht überstrapaziert werden. 🇩🇪 muss finanziell handlungsfähig bleiben. 2/2",10,5,28,1,2020,8,25
983,".@akk zum heutigen Treffen der Koalition: Es ist wichtig, dass der #Koalitionsausschuss wichtige Entscheidungen zur Stabilisierung der 🇩🇪 Wirtschaft &amp; zur Sicherung von Arbeitsplätzen auf den Weg bringt. Die Maßnahmen müssen Unternehmen, Selbstständigen &amp; Arbeitnehmern helfen.1/2",21,4,43,4,2020,8,25
984,"Auf @derspiegel macht @PaulZiemiak klar: Lukaschenko ist ein brutaler Diktator. Die Antwort darauf müssen gezielte Sanktionen sein. Die 🇪🇺 &amp; 🇷🇺 sollten in einer „belarussichen Lösung“ gemeinsam den friedlichen Wandel und Dialog unterstützen. #Belarus 
👇
https://t.co/YCDUzNlMDL https://t.co/6Qu9qKqBiO",27,16,66,5,2020,8,25
985,".@PaulZiemiak fordert freie &amp; faire Wahlen für #Belarus. Lukaschenko muss den Weg dafür frei machen. Darüber &amp; über weitere Themen, wie dem Parteitag, hat der #CDU-General mit der @rponline gesprochen. 🗞📲 https://t.co/boDdpqOUfU",44,9,64,7,2020,8,24
986,"🗞 Lesetipp! @AKK hat mit der @WELTAMSONNTAG über steigenden #Corona Zahlen &amp; weitere Themen gesprochen. Einen 2. Lockdown will sie verhindern. Wichtig: Schulen &amp; Kitas müssen offen bleiben. Die Wirtschaft muss stabilisiert werden, um Jobs zu sichern. https://t.co/j1MWfF6PXZ",48,12,63,2,2020,8,23
987,"#70JahreEinsatz 💪 80.000 Ehrenamtliche, 1,2 Millionen Stunden in mehr als 10.000 Einsätzen: Das THW ist in Deutschland &amp; weltweit im Einsatz, um Menschen in Katastrophen zu helfen. Wir sagen Danke, @thwleitung und gratulieren zum 70-jährigen Bestehen! https://t.co/O8eE6uZn3Q",7,21,98,2,2020,8,22
988,"Gemeinsam für Sicherheit: @AKK traf die Verteidigungsminister @florence_parly 🇫🇷 &amp; @BWallaceMP 🇬🇧. AKK: Es ist im Interesse aller Europäerinnen &amp; Europäer, gemeinsam für die Sicherheit des Kontinents einzustehen. Deshalb müssen die europäischen Kräfte besser gebündelt werden. https://t.co/qVMej3fjKC",21,11,49,2,2020,8,21
989,"Im Gespräch mit den Mitgliedern: Beim ersten CDU Live nach der Sommerpause stellte sich @akk den Fragen der CDUler. #Corona, Bildung, Klimaschutz, Jobs, Wahlkampf 2021 – auf jede Frage gab es eine Antwort der Vorsitzenden.

Mehr dazu 👉 https://t.co/KM5W868Q1M https://t.co/K47HsoCUqB",26,8,56,4,2020,8,20
990,".@paulziemiak hat sich in Litauen mit Svetlana #Tsikhanouskaya, dem Staatspräsidenten @GitanasNauseda &amp; dem Außenminister @LinkeviciusL über die Lage in der Region und #Belarus ausgetauscht. Die Wahlen waren weder frei noch fair! Belarus muss friedlich seinen eigenen Weg gehen. https://t.co/lNx88VCjRB",8,14,49,1,2020,8,19
991,"#EU setzt ein deutliches Zeichen gegen die brutale Gewalt und Wahlmanipulationen in #Belarus. Die 27 Staats- und Regierungschefs fordern, dass alle Gefangenen freigelassen und das Recht auf Demonstrationen garantiert wird. Mehr Informationen: https://t.co/cCh4fNvXB7 https://t.co/DQxfxo8cxh",85,41,127,10,2020,8,19
992,".@akk heute bei @welt - wichtiges Thema: Steigende Neuinfektionen &amp; die richtigen Prioritäten in Zeiten von #Corona: Kinder müssen in die Schule gehen können und die Wirtschaft muss gut durch die nächsten Monate kommen, damit Arbeitsplätze gesichert werden. https://t.co/eGD3KZpn9R",11,6,27,1,2020,8,19
993,"Wie geht es weiter mit #Corona❓ Was gibt es neues zum #Parteitag❓ Was ist zu tun in der Außenpolitik❓ 

Reden Sie mit und diskutieren Sie heute live mit der #CDU-Vorsitzenden @akk 🔴👉 Exklusiv für Mitglieder. Noch kein Mitglied? Hier geht’s lang: https://t.co/poMY5MTjgU https://t.co/rwPhGJcd1r",18,12,50,4,2020,8,19
994,#CoronaKinderbonus - Unterstützung für Millionen Familien in 🇩🇪: Ab dem 7. September wird der #Kinderbonus ausgezahlt! Denn #Corona ist für Eltern &amp; Kinder eine Herausforderung. Rund 18 Millionen Kindern kommt der #Kinderbonus zu Gute. 👉 Mehr dazu: https://t.co/ZvJrZqkDix https://t.co/3NeB9h00j9,26,14,41,4,2020,8,18
995,Termin mit Symbolkraft: Ein Manöver von deutschen &amp; israelischen Flugzeugen zum Gedenken an die Opfer des Olympiaattentats 72. Später wird eine Delegation beider Länder in der KZ-Gedenkstätte Dachau einen Kranz niederlegen.@akk hat mit @bayern2 gesprochen. https://t.co/WAwHpndw5s,12,15,58,2,2020,8,18
996,"#Corona beschäftigt uns weiter &amp; hat auch Auswirkungen auf den Parteitag. Über die Planungen dazu, die Lage in #Belarus &amp; den Beschluss, dass Schülerinnen &amp; Schüler einmal eine KZ-Gedenkstätte besuchen sollten, hat der #CDU Vorstand &amp; Präsidium beraten.
👉🏼https://t.co/A8PAdX5h27 https://t.co/46M3ddXLkb",12,11,15,2,2020,8,17
997,Jetzt gleich hier live: Pressekonferenz mit CDU-Generalsekretär @PaulZiemiak. https://t.co/Ko9ZHJ5Z4P https://t.co/9jJRe6fzr6,9,4,17,0,2020,8,17
998,Jetzt gleich hier live: Pressekonferenz mit CDU-Generalsekretär @PaulZiemiak. https://t.co/Ko9ZHJ5Z4P,0,4,8,1,2020,8,17
999,📲 Jetzt gleich hier live: Pressekonferenz mit #CDU-Generalsekretär @PaulZiemiak. 👉🏼 https://t.co/Ko9ZHJnzWn,0,5,14,0,2020,8,17
1000,Mehr dazu auch bei der @cducsubt 👉 https://t.co/qyPiUYVx1g,5,3,11,0,2020,8,14
1001,"Gute #Bildungschancen der Kinder dürfen nicht davon abhängen, ob es WLAN, Laptops oder digital-affine Lehrer an den Schulen gibt. Der Bund drückt bei der #Digitalisierung aufs Tempo, jetzt müssen die Länder, Kommunen &amp; die Schulen nachziehen.
Mehr Infos 👉 https://t.co/4ipzxyFlBC https://t.co/IxyShaTeyD",24,12,61,4,2020,8,14
1002,"Alle Informationen zur Berliner Mauer, den Mauertoten und zur deutschen Teilung finden Sie hier: https://t.co/St1ekRX17e",2,3,19,1,2020,8,13
1003,"✝️ Heute jährt sich der Bau der #BerlinerMauer. 101 Flüchtlinge starben alleine in #Berlin. Viele wurden erschossen, auch Kinder. Wir gedenken der Opfer des menschenverachtenden SED-Regimes. #Mauerbau https://t.co/A8GnrV62yJ",125,105,376,36,2020,8,13
1004,🏗👍 Weniger Hürden - mehr Tempo! Bauprojekte wie Schienen- &amp; Straßen-Verbindungen oder Windräder sollen künftig schneller umgesetzt werden. Dafür hat die #CDU-geführte Bundesregierung ein weiteres Investitions-Beschleunigungsgesetz verabschiedet. 👉 https://t.co/fx6Y9ias30 https://t.co/sz045879Gk,15,12,47,9,2020,8,12
1005,"‼😷 #Maske tragen - #Corona eindämmen! 

https://t.co/l3P0NTclYz",11,2,21,0,2020,8,12
1006,"Die aktuellen #Corona-Zahlen sind alarmierend: Gestern wurden dem #RKI 1226 neue Fälle gemeldet – das ist die höchste Zahl seit Mai. Es gibt derzeit über 10.000 aktive Fälle. @jensspahn im @DLF: „Es ist besorgniserregend, wenn die Entwicklung bleibt.“ 👉 https://t.co/rZNzuFg85v https://t.co/SiZQPi5ngD",103,20,83,9,2020,8,12
1007,👉 https://t.co/ZqHSZySG4N,2,3,6,0,2020,8,11
1008,"Vorstandsmitglieder haben keinen gesetzlichen Anspruch auf #Elternzeit, #Mutterschutz oder #Familienauszeit. Das benachteiligt vor allem #Frauen in Führungspositionen. Das ist nicht mehr zeitgemäß. Zusammen mit der @frauenunion  wollen wir das ändern. 👉 https://t.co/X6QyBYY15g https://t.co/Pw411Bb0ve",39,13,77,12,2020,8,11
1009,.@AnjaKarliczek: #Corona-Krise darf nicht zu Ausbildungskrise werden – berufliche Bildung muss weiter gestärkt werden. Das @BMBF_Bund stellt dazu ein neues Online-Portal zur Stärkung der beruflichen Bildung in Deutschland vor. 👉 Mehr unter: https://t.co/QZgwSUA1bp https://t.co/3dCZXY2lEw,8,14,35,0,2020,8,11
1010,"Das #Kraftpaket 🇩🇪💪 wirkt! 44 % der Firmen, die eine staatliche Stützmaßnahme beantragten, halten diese für überlebenswichtig: Kurzarbeitergeld, #Corona-Soforthilfe &amp; die Stundung von Steuerzahlungen werden am meisten in Anspruch genommen.  

Mehr dazu 👉 https://t.co/5kZGfTtGri https://t.co/IrJ8sfrDDF",53,11,57,9,2020,8,10
1011,In #Weißrussland bieten immer mehr Bürger dem #Lukaschenko-Regime die Stirn. Für die #CDU ist klar: Wir stehen an der Seite der demokratischen Opposition! @PaulZiemiak #Belarus https://t.co/VDTnPUxlsM,36,17,118,8,2020,8,10
1012,Die deutsche Wirtschaft ist auf Erholungskurs. Immer mehr Indikatoren zeigen deutlich nach oben. Deshalb gilt jetzt umso mehr: Wir dürfen das Erreichte nicht durch Unvernunft &amp; Leichtsinn aufs Spiel setzen. Weiter gilt: Abstand - Hygiene - Alltagsmasken. 👉🏼https://t.co/Dp0FgU9B5D https://t.co/8ts8kv1Dvj,54,17,110,6,2020,8,9
1013,Herzlichen Glückwunsch an Michael Sack! Auf gute Zusammenarbeit! @CDUMV https://t.co/0oWKbMlaey,10,4,42,0,2020,8,7
1014,"#Deutschland steht den Menschen in Beirut zur Seite: Das @THWLeitung ist bereits in Beirut, die #Bundeswehr hilft und auch Sie können spenden. Alle wichtigen Infos finden Sie hier:
👉🏼 https://t.co/XYkAhLrCbM https://t.co/OaL7dCUiUH",9,18,68,3,2020,8,6
1015,In #Deutschland 🇩🇪 gilt ab Samstag eine #Corona-Testpflicht für Einreisende aus Risikogebieten. Das teilte Bundesgesundheitsminister @jensspahn mit. Alle wichtigen Infos finden Sie hier: 👉🏼https://t.co/OlrFonCGCd https://t.co/5KPq5od4kU,77,21,76,10,2020,8,6
1016,Heute vor 75 Jahren wurde die erste Atombombe in einem Krieg auf Hiroshima abgeworfen. Schätzungsweise 140.000 Menschen starben. Wir gedenken der Opfer. #Hiroshima https://t.co/63COM9qsyC,27,27,125,2,2020,8,6
1017,"Heute ist sie 70 Jahren alt: die Charta der Heimatvertriebenen. Die #CDU-Vorsitzende @akk würdigt sie als Zeichen „der Verständigung, des Miteinanders und der Zuversicht“.  
👉🏼 https://t.co/93hnYkgmla https://t.co/LEDZcBnwzX",21,18,53,5,2020,8,5
1018,".@jensspahn hat die Pflicht zum Tragen eines Mund-Nasen-Schutzes verteidigt. ""Um die Freiheit der anderen zu schützen, gibt es an bestimmten Stellen Masken.“ Das Virus sei noch da, &amp; da, wo man es ihm leicht mache, gehe es auf einmal wieder schnell. 👉🏼 https://t.co/Y1QF9AiFKs https://t.co/HYdEVRaBOK",65,16,85,5,2020,8,5
1019,"Deutsche Wälder sind wegen der Trockenheit bedroht wie lange nicht mehr. Für die Aufforstung der Wälder können die Kommunen deshalb mit Hilfen aus dem #Kraftpaket des Bundes rechnen. 700 Millionen Euro hat @JuliaKloeckner Städten und Gemeinden zugesagt.
👉🏼https://t.co/kSy4fdfUlq https://t.co/6UKOcqEkj7",19,9,49,2,2020,8,4
1020,"‼️ Seit einigen Tagen steigt die Zahl der #Corona-Neuinfektionen wieder an. Deshalb gilt umso mehr: ""Wir werden die Pandemie nur mit Vernunft, Ausdauer und Teamgeist meistern.“ (@jensspahn) Und mit der AHA-Formel: 👉🏼 Abstand, Hygiene, Alltagsmaske. https://t.co/u9VzYmXkVt",47,17,81,5,2020,8,4
1021,"Gerade in der #Corona-Krise leiden die Einzelhändler in den Innenstädten. Wirtschaftsminister @peteraltmaier will deshalb gegensteuern. Aber Jeder kann helfen, die Innenstädte lebendig zu halten: Kaufen Sie lokal! 👇🏼 https://t.co/gVpxwJsfNN 
Mehr Infos: 👉🏼 https://t.co/QKFdASvIrL https://t.co/W5gY9dYKbi",111,24,92,11,2020,8,3
1022,"Ja zu Demos, aber bitte mit Vernunft, Teamgeist und der AHA-Formel: Abstand, Hygiene und Alltagsmaske. https://t.co/NAmlXcr9YG",46,11,77,4,2020,8,3
1023,"#Corona hat die #Wirtschaft weltweit kräftig durchgeschüttelt: minus 10,1% beim BIP in 🇩🇪, -12,1% in 🇪🇺, -12,4% in 🇮🇹, -13,8% in 🇫🇷, -18,5% in 🇪🇸 und -32,9% in den 🇺🇸. Im Vergleich stehen wir noch gut da &amp; mit dem #Kraftpaket schaffen wir den #Neustart. 👉 https://t.co/JQFx2MSq92 https://t.co/UtDgTLNN5t",48,16,83,9,2020,8,2
1024,"Auflösung: Schon unser 2. Bundeskanzler, Ludwig Erhard, wusste, dass ein *Kompromiss jedem schmeckt - jedenfalls dann, wenn man ihn richtig verkauft... 😉 #75JahreCDU https://t.co/jw8bfUgewO https://t.co/j568dolHbk",9,5,23,0,2020,8,2
1025,"🤓👩‍🏫 Heute ist Abschlussprüfung in Christdemokratologie, Nebenfach Philosophie! Los geht’s? Was bekommt man raus, wenn man einen Kuchen so teilt, dass jeder meint, er habe das größte Stück bekommen? 🍰 #75JahreCDU https://t.co/Fg3uTRG7pR",39,8,32,2,2020,8,1
1026,"Auflösung: So sehr wir uns auch immer freuen, wenn die Mannschaft siegt, aber diesmal siegt Antwort B - *die Wand.
PS: Heute gibt's um 13:30 Uhr die letzte unserer #75JahreCDU-Fragen. Also schaut rein und ratet mit! https://t.co/XaNBSHAN1e https://t.co/1ZbiCoeIYK",9,2,17,2,2020,8,1
1027,"Eine #Frau, ein Wort. Angela #Merkel hat gesagt: „Mit dem Kopf durch die Wand wird nicht gehen. Da siegt zum Schluss immer …“
 
A die Liebe 🥰
B die Wand 🤦‍♀️
C die Mannschaft (@DFB_Team) ⚽️ 
D der andere 🤷‍♂️
 
A, B, C oder D? #75JahreCDU https://t.co/7exkiQULr2",37,8,26,2,2020,7,31
1028,Die CDU wünscht allen Musliminnen und Muslimen in Deutschland und weltweit ein gesegnetes und friedliches Opferfest! #EidMubarak https://t.co/nIqWwnmCGr,48,14,86,5,2020,7,31
1029,"Die in 🇩🇪 stationierten 🇺🇸-Soldaten sind Ausdruck unserer transatlantischen #Freundschaft. Verteidigungsministerin @akk bedauert den Schritt &amp; will die #EU-Ratspräsidentschaft nutzen, um bei der 🇪🇺 Sicherheits- &amp; #Verteidigungspolitik endlich schneller voranzukommen. #EU2020DE https://t.co/pZewHjUnm3",47,18,77,3,2020,7,31
1030,"Auflösung: Diese weisen Worte stammen von unserem 1. #CDU-Vorsitzenden *Konrad #Adenauer. Ein Satz für die Ewigkeit und Ausdruck unseres christlichen Menschenbilds. 
 
Ps: Heute gibt's um 17:30 Uhr eine weitere #75JahreCDU-Frage! 😉 https://t.co/7bxmlNNNQp https://t.co/N5wVI58w78",18,5,29,0,2020,7,31
1031,"Kennen Sie die großen Worte bedeutender deutscher Politiker? Zum Beispiel diesen: „Nehmen Sie die Menschen, wie sie sind, andere gibt es nicht.“ – Na, wer hat’s gesagt? (Nicht googlen! 😉) #75JahreCDU https://t.co/YJDUSR7kue",45,7,47,2,2020,7,30
